incidentid,race,injury,gender,schoolaffiliation,age
20211015ALWIM,unknown,Wounded,Female,unknown,unknown
20211014MEREP,unknown,Fatal,unknown,No Relation,unknown
20211013PACHD,unknown,Minor Injuries,unknown,Student,Child
20211013PACHD,unknown,Minor Injuries,unknown,Student,Child
20211013PACHD,unknown,Minor Injuries,unknown,Student,Child
20211013PACHD,unknown,Minor Injuries,unknown,Student,Child
20211015CAKEF,unknown,Wounded,unknown,unknown,unknown
20211018PALIP,unknown,Wounded,Male,Student,Adolescent
20211018PALIP,unknown,Wounded,Male,No Relation,Adult
20211011ORROP,unknown,Wounded,Male,Student,Teen
20211021GABES,unknown,Minor Injuries,unknown,unknown,unknown
20211021NYPSB,unknown,Wounded,Male,No Relation,Adult
20211030PASTM,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
19920530DCARW,unknown,Fatal,Male,Rival School Student,Teen
19920530DCARW,unknown,Wounded,Male,Student,Young Adult
19920530DCARW,unknown,Wounded,Male,Student,Adolescent
19920530DCARW,unknown,Wounded,unknown,Student,Teen
19920530DCARW,unknown,Wounded,unknown,Student,Teen
20211108NYTHB,unknown,Wounded,Male,Student,Adolescent
19901110TXJUD,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Young Adult
19890901VASAV,unknown,Wounded,Male,Student,Adolescent
19890901VASAV,unknown,Wounded,Male,Student,Adolescent
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
19871031SCANA,unknown,Wounded,unknown,Student,Teen
20211119COHIA,unknown,Wounded,Male,Student,Teen
20211119COHIA,unknown,Wounded,Male,Student,Teen
20211119COHIA,unknown,Wounded,Male,Student,Teen
20211119MDGIB,unknown,Fatal,Female,unknown,Adolescent
20211126CAWES,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20211126CAWES,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20211129AZCHP,unknown,Wounded,Male,Student,Adolescent
20211130MIOXO,unknown,Fatal,Female,Student,Adolescent
20211130MIOXO,White,Fatal,Female,Student,Adolescent
20211130MIOXO,unknown,Fatal,Male,Student,Adolescent
20211130MIOXO,unknown,Wounded,Female,Student,Adolescent
20211130MIOXO,unknown,Wounded,Male,Student,Adolescent
20211130MIOXO,unknown,Wounded,Male,Student,Adolescent
20211130MIOXO,unknown,Wounded,Female,Student,Adolescent
20211130MIOXO,unknown,Wounded,Male,Student,Adolescent
20211130MIOXO,unknown,Wounded,Male,Student,Adolescent
20211130MIOXO,unknown,Fatal,Male,Student,Adolescent
20211130MIOXO,unknown,Wounded,Male,Teacher,Adult
20211201TXSAP,unknown,None,Male,Student,Teen
20211130TNHUH,unknown,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,Young Adult
20211130TNHUH,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Young Adult
20211130TNHUH,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20211102NMHIH,unknown,Wounded,Male,Student,Child
20211102NMHIH,unknown,Wounded,unknown,Student,Child
20211102NMHIH,unknown,Wounded,unknown,Student,Child
20211102NMHIH,unknown,None,unknown,Teacher,Adult
20211206CAWIW,unknown,Wounded,Female,Student,School Age Child
20211206CAWIW,unknown,Fatal,Male,unknown,Adolescent
20211206CAWIW,unknown,Wounded,Female,unknown,Adult
20211203ARBLB,unknown,None,Male,No Relation,Adult
20211208MOEWK,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen
20211208MOEWK,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen
20211207ILHAC,Asian,Fatal,Male,No Relation,Adult
20211208KYSTL,unknown,None,unknown,No Relation,Adult
20211206NYSUS,unknown,Wounded,Male,Student,Adolescent
20211211FLEDL,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20211213NCWEC,unknown,None,Male,Student,Teen
20211212NYSCR,unknown,Fatal,Male,No Relation,Adult
20211214VAMEN,unknown,Fatal,Male,Student,Adolescent
19930108PACRM,unknown,Wounded,Male,Student,Adolescent
19930203SCGAC,unknown,Wounded,Male,Student,Young Adult
19930203SCLEL,unknown,Wounded,Male,Student,Adolescent
19920117SCGRG,unknown,Wounded,Male,Student,Young Adult
20211229NCCAS,unknown,Wounded,Male,Student,Adolescent
20211229NCCAS,unknown,Wounded,Male,Student,Adolescent
19920930CAPAL,Black,Fatal,Female,Student,Adolescent
20220104ILAUR,unknown,Wounded,Male,Student,Adolescent
20220104ILAUR,unknown,Wounded,Female,Student,Adolescent
20220106CAFLS,unknown,Wounded,Male,Student,Adolescent
20220106CAFLS,unknown,Wounded,Male,Student,Adolescent
20170127ILSCN,White,Fatal,Male,Parent,Adult
20220117TXPYH,unknown,Fatal,Male,No Relation,Adult
20220117TXPYH,unknown,Fatal,Female,No Relation,Adult
20220119FLSES,unknown,Wounded,Male,Student,Adolescent
20220119VAMAP,unknown,Wounded,Male,Student,Teen
20220119PAPIP,Black,Fatal,Male,Student,Adolescent
20220119DCANW,unknown,None,Male,unknown,unknown
20220121MDMAR,unknown,Wounded,Male,Student,Adolescent
20220127TXMOH,unknown,Wounded,Female,No Relation,Adult
20220126PABAP,Black,Fatal,Male,Student,Adolescent
20220129WIBEB,unknown,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,Young Adult
20220124NVSUL,unknown,Wounded,unknown,unknown,unknown
20220201MNSOR,Black,Fatal,Male,Student,Adolescent
20220201MNSOR,unknown,Wounded,unknown,Student,Teen
20220201WIRUM,unknown,Wounded,Female,Student,Adolescent
20220201WIRUM,unknown,Wounded,Female,Student,Adolescent
20220201WIRUM,unknown,Wounded,Female,Student,Adolescent
20220201WIRUM,unknown,Wounded,Female,Student,Adolescent
20220201WIRUM,unknown,Wounded,Female,Nonstudent Using Athletic Facilities/Attending Game,Young Adult
20220128LACAM,unknown,None,unknown,Nonstudent Using Athletic Facilities/Attending Game,Adult
20220128LACAM,unknown,None,unknown,Nonstudent Using Athletic Facilities/Attending Game,Adult
20220204ALWEB,unknown,Wounded,unknown,Student,Adolescent
20220208MDCAC,unknown,Wounded,Male,Student,Adolescent
20220209NYMCB,unknown,Wounded,Male,Student,Adolescent
20220209NYMCB,unknown,Wounded,Male,Police Officer/SRO,Adult
20220209MNMIM,unknown,Wounded,unknown,Bus Driver,Adult
20220208MDCAC,unknown,Wounded,unknown,Student,Adolescent
20220211DCEAW,unknown,Wounded,Male,unknown,Adult
20220201ILALC,unknown,Wounded,Female,No Relation,Adolescent
20220217WAMCG,unknown,Wounded,Male,Gang Member,Adult
20220219VACAC,unknown,Fatal,Male,unknown,Adolescent
20220218MATET,unknown,Minor Injuries,Female,Student,Teen
20220218MATET,unknown,Minor Injuries,unknown,Student,Teen
20220218MATET,unknown,Minor Injuries,unknown,Student,Teen
20220218MATET,unknown,Minor Injuries,unknown,Student,Teen
20220218MATET,unknown,Minor Injuries,unknown,Student,Teen
20220218MATET,unknown,Minor Injuries,unknown,Student,Teen
20220218MATET,unknown,Minor Injuries,unknown,Student,Teen
20220220OKWIW,unknown,Wounded,Male,Police Officer/SRO,Adult
20220221MDJOH,unknown,Fatal,Male,No Relation,Young Adult
20220220MSMCM,unknown,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,School Age Child
20220220MSMCM,unknown,Wounded,unknown,unknown,unknown
20220220MSMCM,unknown,Wounded,unknown,unknown,unknown
20220220MSMCM,unknown,Wounded,unknown,unknown,unknown
20220220MSMCM,unknown,Wounded,unknown,unknown,unknown
20220222COLIP,unknown,Fatal,Male,No Relation,Adult
20220225NMWEA,unknown,Fatal,Male,Student,Adolescent
20220222TXALH,unknown,Fatal,Male,No Relation,Adult
20220227DCDUW,unknown,Fatal,Male,No Relation,Adult
20220228NYBOB,unknown,Wounded,Male,Student,Adolescent
20220303MIJWL,unknown,Wounded,Male,unknown,Adolescent
20220304KSOLO,unknown,Wounded,Male,Police Officer/SRO,Adult
20220304KSOLO,unknown,Wounded,Male,Principal/Vice-Principal,Adult
20220307IAEAD,Hispanic,Fatal,Male,Former Student,Adolescent
20220307IAEAD,unknown,Wounded,Female,Student,Adolescent
20220307IAEAD,unknown,Wounded,Female,Student,Young Adult
20220309TXNOH,unknown,Wounded,Female,Student,Adolescent
20220309FLNOM,unknown,Wounded,Male,Student,Adolescent
20220309FLNOM,unknown,Wounded,Male,Student,Young Adult
20220309FLNOM,unknown,Wounded,unknown,Student,Teen
20220310MDCOL,unknown,Fatal,Male,unknown,Adult
20220311OHFAP,unknown,None,Male,No Relation,Adult
20220311CADER,unknown,Minor Injuries,Male,Student,Teen
20220310TNHAM,unknown,None,unknown,Student,Child
20220310TNHAM,unknown,None,unknown,Student,Child
20220310TNHAM,unknown,None,unknown,Student,Child
20220310TNHAM,unknown,None,unknown,Student,Child
20220310TNHAM,unknown,None,unknown,Student,Child
20220315WAEIY,unknown,Fatal,Male,Student,Adolescent
20220315WAEIY,unknown,Wounded,Male,Student,Young Adult
20220315MATEB,unknown,Wounded,unknown,Student,Adolescent
20220315MATEB,unknown,Wounded,unknown,Teacher,Adult
20220315MDPAB,unknown,Wounded,Male,Student,Young Adult
20220318ILBAB,unknown,Minor Injuries,Male,Student,Teen
20220318ILBAB,unknown,Minor Injuries,Male,Student,Teen
20220319ALCEL,unknown,None,Male,No Relation,Adult
20220321MIMAK,unknown,None,Male,Parent,Adult
20220318RICEP,unknown,Minor Injuries,unknown,Other Staff,Adult
20220322FLNEN,unknown,Minor Injuries,Female,Other Staff,Adult
20220328NCOAC,unknown,Wounded,Male,No Relation,Adolescent
20220329NVWEL,unknown,Wounded,Male,Student,Adolescent
20220329NVWEL,unknown,Wounded,Male,Nonstudent,Teen
20220329NVWEL,unknown,Minor Injuries,Female,Student,Teen
20220331SCTAG,Black,Fatal,Male,Student,School Age Child
20220330AZKIK,unknown,Wounded,Male,Student,Adolescent
20220405PAERE,unknown,Wounded,unknown,Student,Teen
20220406ORROP,unknown,Wounded,unknown,unknown,Adult
20220410MALYL,unknown,Fatal,Male,No Relation,Young Adult
20220406WASTM,unknown,None,unknown,Student,Child
20220406WASTM,unknown,None,unknown,Student,Child
20220413MISHS,unknown,Minor Injuries,unknown,Student,Child
20220414MSNEP,unknown,Wounded,Male,Student,Teen
20220414MSNEP,unknown,Minor Injuries,Male,Student,Teen
20220414MSNEP,unknown,Wounded,Male,Student,Teen
20220415VAGAW,unknown,Wounded,Female,Student,Teen
20220403INBLB,unknown,Wounded,Male,unknown,Adolescent
20220416IAMED,unknown,Wounded,unknown,unknown,Adult
20220421NDMOM,unknown,Fatal,Male,unknown,Adult
20220422DCEDW,unknown,Wounded,Male,Security Guard,Adult
20220422DCEDW,unknown,Wounded,Female,No Relation,Adult
20220422DCEDW,unknown,Wounded,Female,Parent,Adult
20220422DCEDW,unknown,Wounded,Female,Student,School Age Child
20220424MOHAF,unknown,Fatal,Male,No Relation,Adult
20220426GASOM,Black,Fatal,Male,unknown,Adolescent
20220427TXMOS,unknown,Wounded,Male,No Relation,Adult
20220422DCEDW,unknown,Minor Injuries,Female,Student,Adolescent
20220501OHHAC,unknown,Fatal,Male,unknown,Adult
20220501VALOM,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20220501VALOM,unknown,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20220430PAMCJ,unknown,None,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult
20220509GARIS,unknown,Minor Injuries,Female,Bus Driver,Adult
20220509NYEDS,unknown,Fatal,Male,unknown,Adult
20220511FLJAJ,unknown,Wounded,Male,Student,Adolescent
20220512TXHEH,unknown,Wounded,unknown,Student,Teen
20220513FLALW,unknown,Fatal,Male,Former Student,Adult
20220512ARHOH,unknown,Fatal,Male,unknown,Adult
20220512ARHOH,unknown,Wounded,unknown,unknown,unknown
20220512ARHOH,unknown,Wounded,unknown,unknown,unknown
20220513GASOM,unknown,Wounded,Male,unknown,Young Adult
20220515ILMEP,unknown,Wounded,Male,No Relation,Adolescent
20220517ILWAC,unknown,Wounded,Male,Student,School Age Child
20220515NHBEB,unknown,Minor Injuries,Male,No Relation,Adolescent
20220515NHBEB,unknown,Minor Injuries,Female,No Relation,School Age Child
20220518TNRIM,unknown,Fatal,Male,Student,Young Adult
20220518TNRIM,unknown,Wounded,unknown,unknown,unknown
20220519LAHAH,unknown,Wounded,unknown,unknown,Adult
20220519LAHAH,unknown,Wounded,unknown,unknown,Adult
20220519LAHAH,unknown,Wounded,unknown,unknown,Adult
20220519LAHAH,unknown,Minor Injuries,unknown,unknown,Adult
20220519MIEAK,unknown,Wounded,Female,Relative,Adult
20220519MIEAK,unknown,Wounded,Male,Relative,Adolescent
20220520VAPOD,unknown,None,Male,Student,Teen
20220520TNEAC,unknown,Fatal,Male,No Relation,Adult
20220520OHCAC,unknown,Minor Injuries,unknown,Bus Driver,Adult
20220523PASIP,unknown,Wounded,Male,Student,Adolescent
20220523PASIP,unknown,Wounded,Male,Student,Adolescent
20220523PASIP,unknown,Wounded,Male,Student,Adolescent
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Wounded,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,unknown,Student,Child
20220524TXROU,unknown,Fatal,Female,Teacher,Adult
20220524TXROU,unknown,Fatal,unknown,Teacher,Adult
20220524TXROU,unknown,Wounded,unknown,Student,Child
20220524TXROU,unknown,Wounded,unknown,Student,Child
20220524TXROU,unknown,Wounded,unknown,Student,Child
20220524TXROU,unknown,Wounded,unknown,unknown,Adult
20220524DCPOW,unknown,Wounded,Male,No Relation,Young Adult
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220524TXROU,unknown,Wounded,unknown,unknown,unknown
20220526SCMEG,unknown,Fatal,Male,No Relation,Adult
20220529ILDAC,unknown,Wounded,Female,unknown,Adolescent
20220529ILDAC,unknown,Wounded,Male,unknown,Adult
20220529ILDAC,unknown,Wounded,Male,unknown,Young Adult
20220529ILDAC,unknown,Wounded,Male,unknown,Young Adult
20220529ILDAC,unknown,Wounded,Female,unknown,Young Adult
20220530CAHEL,unknown,Wounded,Male,No Relation,Young Adult
20220531LAMON,Black,Fatal,Female,Relative,Adult
20220531LAMON,unknown,Wounded,Male,Relative,Adult
20220531LAMON,unknown,Wounded,Male,Relative,Adult
20220601CAULL,unknown,Wounded,Male,Student,Adolescent
